State,City,Date,Temperature (C),Humidity,Condition,Wind (kph),Rainfall (mm),Visibility (km),Timestamp,Min Temp (C),Max Temp (C),Avg Temp (C),Total Precipitation (mm)
California,Los Angeles,2024-10-22,22.9,41,Sunny,13.7,0.0,10.0,2024-12-11 20:34:49,18.7,29.9,22.9,0.0
California,Los Angeles,2024-10-23,21.4,49,Partly cloudy,13.0,0.0,10.0,2024-12-11 20:34:49,17.7,27.3,21.4,0.0
California,Los Angeles,2024-10-24,19.5,61,Overcast,10.1,0.0,10.0,2024-12-11 20:34:50,15.5,24.2,19.5,0.0
California,Los Angeles,2024-10-25,20.3,57,Partly cloudy,13.3,0.0,10.0,2024-12-11 20:34:50,15.4,26.2,20.3,0.0
California,Los Angeles,2024-10-26,22.9,34,Overcast,12.2,0.0,10.0,2024-12-11 20:34:50,20.1,27.1,22.9,0.0
California,Los Angeles,2024-10-27,22.1,39,Overcast,11.5,0.0,10.0,2024-12-11 20:34:50,20.2,25.5,22.1,0.0
California,Los Angeles,2024-10-28,16.7,80,Overcast,19.1,0.0,10.0,2024-12-11 20:34:50,15.4,17.9,16.7,0.0
California,Los Angeles,2024-10-29,16.0,50,Sunny,22.0,0.0,10.0,2024-12-11 20:34:51,12.5,19.9,16.0,0.0
California,Los Angeles,2024-10-30,16.2,56,Cloudy,15.8,0.0,10.0,2024-12-11 20:34:51,12.7,20.4,16.2,0.0
California,Los Angeles,2024-10-31,16.5,54,Sunny,16.2,0.0,10.0,2024-12-11 20:34:51,12.4,21.3,16.5,0.0
California,Los Angeles,2024-11-01,16.5,63,Patchy rain possible,11.9,0.05,10.0,2024-12-11 20:34:51,14.7,18.7,16.5,0.05
California,Los Angeles,2024-11-02,17.0,55,Sunny,16.9,0.0,10.0,2024-12-11 20:34:52,15.3,19.6,17.0,0.0
California,Los Angeles,2024-11-03,17.1,57,Sunny,17.3,0.0,10.0,2024-12-11 20:34:52,12.3,23.1,17.1,0.0
California,Los Angeles,2024-11-04,18.3,28,Sunny,15.5,0.0,10.0,2024-12-11 20:34:52,14.0,24.0,18.3,0.0
California,Los Angeles,2024-11-05,18.1,34,Partly cloudy,13.0,0.0,10.0,2024-12-11 20:34:52,15.7,22.1,18.1,0.0
California,Los Angeles,2024-11-06,17.5,26,Sunny,11.2,0.0,10.0,2024-12-11 20:34:52,13.5,22.9,17.5,0.0
California,Los Angeles,2024-11-07,16.8,13,Sunny,11.5,0.0,10.0,2024-12-11 20:34:53,11.7,22.1,16.8,0.0
California,Los Angeles,2024-11-08,18.6,13,Sunny,15.1,0.0,10.0,2024-12-11 20:34:53,15.6,22.8,18.6,0.0
California,Los Angeles,2024-11-09,16.7,42,Sunny,12.2,0.0,10.0,2024-12-11 20:34:53,13.5,21.3,16.7,0.0
California,Los Angeles,2024-11-10,14.8,63,Partly cloudy,11.9,0.0,10.0,2024-12-11 20:34:53,11.4,19.2,14.8,0.0
California,Los Angeles,2024-11-11,13.9,75,Partly cloudy,16.6,0.0,10.0,2024-12-11 20:34:53,11.0,17.1,13.9,0.0
California,Los Angeles,2024-11-12,17.4,47,Sunny,21.6,0.0,10.0,2024-12-11 20:34:54,11.7,24.0,17.4,0.0
California,Los Angeles,2024-11-13,17.8,24,Sunny,14.8,0.0,10.0,2024-12-11 20:34:54,12.1,24.5,17.8,0.0
California,Los Angeles,2024-11-14,15.7,53,Partly cloudy,14.4,0.0,10.0,2024-12-11 20:34:54,13.4,19.4,15.7,0.0
California,Los Angeles,2024-11-15,12.9,77,Overcast,26.6,0.0,10.0,2024-12-11 20:34:54,11.5,14.9,12.9,0.0
California,Los Angeles,2024-11-16,13.2,44,Sunny,17.3,0.0,10.0,2024-12-11 20:34:54,8.6,17.8,13.2,0.0
California,Los Angeles,2024-11-17,15.7,30,Sunny,15.8,0.0,10.0,2024-12-11 20:34:55,10.9,21.8,15.7,0.0
California,Los Angeles,2024-11-18,14.3,46,Partly cloudy,13.3,0.0,10.0,2024-12-11 20:34:55,11.7,17.6,14.3,0.0
California,Los Angeles,2024-11-19,14.7,33,Sunny,11.2,0.0,10.0,2024-12-11 20:34:55,11.8,18.8,14.7,0.0
California,Los Angeles,2024-11-20,17.4,24,Sunny,9.4,0.0,10.0,2024-12-11 20:34:55,12.9,23.3,17.4,0.0
California,Los Angeles,2024-11-21,16.9,32,Sunny,11.2,0.0,10.0,2024-12-11 20:34:56,13.3,22.0,16.9,0.0
California,Los Angeles,2024-11-22,14.2,60,Partly cloudy,11.2,0.0,10.0,2024-12-11 20:34:56,10.8,18.3,14.2,0.0
California,Los Angeles,2024-11-23,12.2,83,Overcast,9.4,0.0,9.7,2024-12-11 20:34:56,10.5,13.6,12.2,0.0
California,Los Angeles,2024-11-24,14.1,68,Overcast,15.5,0.0,10.0,2024-12-11 20:34:56,12.0,16.2,14.1,0.0
California,Los Angeles,2024-11-25,14.6,61,Overcast,9.7,0.0,10.0,2024-12-11 20:34:56,12.0,16.9,14.6,0.0
California,Los Angeles,2024-11-26,15.4,70,Overcast,4.7,0.0,9.3,2024-12-11 20:34:57,14.6,16.3,15.4,0.0
California,Los Angeles,2024-11-27,15.4,84,Overcast,8.6,0.0,10.0,2024-12-11 20:34:57,14.0,17.6,15.4,0.0
California,Los Angeles,2024-11-28,16.2,26,Overcast,9.7,0.0,10.0,2024-12-11 20:34:57,10.8,22.4,16.2,0.0
California,Los Angeles,2024-11-29,17.6,21,Overcast,10.8,0.0,10.0,2024-12-11 20:34:57,13.2,22.7,17.6,0.0
California,Los Angeles,2024-11-30,18.8,27,Partly cloudy,11.2,0.0,10.0,2024-12-11 20:34:58,14.2,25.2,18.8,0.0
California,Los Angeles,2024-12-01,16.0,50,Sunny,9.7,0.0,10.0,2024-12-11 20:34:58,13.3,19.5,16.0,0.0
California,Los Angeles,2024-12-02,13.7,67,Overcast,12.2,0.0,10.0,2024-12-11 20:34:58,10.8,17.3,13.7,0.0
California,Los Angeles,2024-12-03,12.8,75,Partly cloudy,9.0,0.0,10.0,2024-12-11 20:34:58,10.4,15.8,12.8,0.0
California,Los Angeles,2024-12-04,12.2,82,Cloudy,10.8,0.0,10.0,2024-12-11 20:34:58,9.7,15.3,12.2,0.0
California,Los Angeles,2024-12-05,14.0,71,Partly cloudy,10.1,0.0,10.0,2024-12-11 20:34:59,10.9,18.1,14.0,0.0
California,Los Angeles,2024-12-06,17.6,43,Sunny,11.2,0.0,10.0,2024-12-11 20:34:59,12.5,25.0,17.6,0.0
California,Los Angeles,2024-12-07,16.8,39,Cloudy,11.5,0.0,10.0,2024-12-11 20:34:59,12.3,22.5,16.8,0.0
California,Los Angeles,2024-12-08,13.7,62,Cloudy,8.3,0.0,10.0,2024-12-11 20:34:59,10.4,17.4,13.7,0.0
California,Los Angeles,2024-12-09,15.0,54,Cloudy,9.4,0.0,10.0,2024-12-11 20:35:00,9.5,22.3,15.0,0.0
California,Los Angeles,2024-12-10,16.1,13,Sunny,11.9,0.0,10.0,2024-12-11 20:35:00,10.9,22.8,16.1,0.0
California,Los Angeles,2024-12-11,15.4,8,Overcast,10.4,0.0,10.0,2024-12-11 20:35:00,10.9,20.2,15.4,0.0
California,San Francisco,2024-09-12,16.1,75,Sunny,19.1,0.0,10.0,2024-12-11 20:35:00,13.1,20.1,16.1,0.0
California,San Francisco,2024-09-13,16.3,75,Sunny,14.8,0.0,10.0,2024-12-11 20:35:00,13.3,20.4,16.3,0.0
California,San Francisco,2024-09-14,15.9,77,Sunny,19.4,0.0,10.0,2024-12-11 20:35:01,13.2,19.8,15.9,0.0
California,San Francisco,2024-09-15,14.8,83,Patchy rain possible,26.6,0.04,10.0,2024-12-11 20:35:01,13.6,16.7,14.8,0.04
California,San Francisco,2024-09-16,14.9,77,Patchy rain possible,27.0,0.52,10.0,2024-12-11 20:35:01,13.3,17.7,14.9,0.52
California,San Francisco,2024-09-17,13.4,94,Mist,19.4,0.0,10.0,2024-12-11 20:35:01,12.2,14.1,13.4,0.0
California,San Francisco,2024-09-18,14.2,93,Mist,13.7,0.0,8.3,2024-12-11 20:35:02,12.9,15.6,14.2,0.0
California,San Francisco,2024-09-19,12.7,95,Fog,19.1,0.0,10.0,2024-12-11 20:35:02,11.7,13.7,12.7,0.0
California,San Francisco,2024-09-20,12.6,95,Fog,16.6,0.0,10.0,2024-12-11 20:35:02,11.8,13.6,12.6,0.0
California,San Francisco,2024-09-21,13.1,94,Fog,17.3,0.0,10.0,2024-12-11 20:35:02,11.8,14.8,13.1,0.0
California,San Francisco,2024-09-22,12.7,92,Fog,13.0,0.0,10.0,2024-12-11 20:35:02,11.0,15.2,12.7,0.0
California,San Francisco,2024-09-23,14.3,87,Mist,12.6,0.0,10.0,2024-12-11 20:35:03,11.1,18.4,14.3,0.0
California,San Francisco,2024-09-24,13.4,88,Partly cloudy,16.2,0.0,10.0,2024-12-11 20:35:03,11.3,15.9,13.4,0.0
California,San Francisco,2024-09-25,12.9,94,Mist,19.1,0.0,10.0,2024-12-11 20:35:03,11.9,14.4,12.9,0.0
California,San Francisco,2024-09-26,13.6,94,Fog,13.0,0.0,10.0,2024-12-11 20:35:03,12.3,15.6,13.6,0.0
California,San Francisco,2024-09-27,14.0,91,Fog,12.6,0.0,10.0,2024-12-11 20:35:03,11.5,17.3,14.0,0.0
California,San Francisco,2024-09-28,12.8,94,Mist,13.7,0.0,10.0,2024-12-11 20:35:04,11.2,14.6,12.8,0.0
California,San Francisco,2024-09-29,13.9,93,Fog,13.3,0.0,10.0,2024-12-11 20:35:04,12.1,16.2,13.9,0.0
California,San Francisco,2024-09-30,16.8,80,Mist,12.2,0.0,10.0,2024-12-11 20:35:04,12.2,23.3,16.8,0.0
California,San Francisco,2024-10-01,21.1,57,Sunny,10.8,0.0,10.0,2024-12-11 20:35:04,16.5,28.4,21.1,0.0
California,San Francisco,2024-10-02,20.4,61,Sunny,11.5,0.0,10.0,2024-12-11 20:35:05,17.3,23.7,20.4,0.0
California,San Francisco,2024-10-03,16.9,77,Partly cloudy,12.6,0.0,10.0,2024-12-11 20:35:05,14.0,20.5,16.9,0.0
California,San Francisco,2024-10-04,16.7,79,Partly cloudy,14.0,0.0,10.0,2024-12-11 20:35:05,15.4,18.6,16.7,0.0
California,San Francisco,2024-10-05,21.6,53,Cloudy,13.0,0.0,10.0,2024-12-11 20:35:05,16.7,26.1,21.6,0.0
California,San Francisco,2024-10-06,18.9,70,Cloudy,13.3,0.0,10.0,2024-12-11 20:35:05,16.5,21.5,18.9,0.0
California,San Francisco,2024-10-07,16.5,84,Overcast,15.1,0.0,10.0,2024-12-11 20:35:06,14.5,18.4,16.5,0.0
California,San Francisco,2024-10-08,13.0,94,Mist,14.8,0.0,10.0,2024-12-11 20:35:06,11.6,14.9,13.0,0.0
California,San Francisco,2024-10-09,13.6,93,Fog,12.6,0.0,10.0,2024-12-11 20:35:06,12.4,15.2,13.6,0.0
California,San Francisco,2024-10-10,12.8,95,Mist,11.9,0.0,10.0,2024-12-11 20:35:06,11.9,14.1,12.8,0.0
California,San Francisco,2024-10-11,11.8,94,Fog,16.9,0.0,10.0,2024-12-11 20:35:06,11.1,13.3,11.8,0.0
California,San Francisco,2024-10-12,14.1,94,Mist,11.9,0.0,10.0,2024-12-11 20:35:07,12.1,15.8,14.1,0.0
California,San Francisco,2024-10-13,15.1,94,Mist,14.8,0.0,10.0,2024-12-11 20:35:07,13.9,16.0,15.1,0.0
California,San Francisco,2024-10-14,13.2,96,Fog,14.4,0.0,10.0,2024-12-11 20:35:07,12.3,14.0,13.2,0.0
California,San Francisco,2024-10-15,14.1,94,Fog,17.3,0.0,10.0,2024-12-11 20:35:07,12.8,16.2,14.1,0.0
California,San Francisco,2024-10-16,14.2,96,Fog,17.6,0.0,10.0,2024-12-11 20:35:08,12.9,14.9,14.2,0.0
California,San Francisco,2024-10-17,14.2,79,Fog,28.8,0.0,10.0,2024-12-11 20:35:08,11.3,17.7,14.2,0.0
California,San Francisco,2024-10-18,16.0,42,Sunny,29.2,0.0,10.0,2024-12-11 20:35:08,12.2,19.5,16.0,0.0
California,San Francisco,2024-10-19,17.1,51,Sunny,11.2,0.0,10.0,2024-12-11 20:35:08,14.3,21.5,17.1,0.0
California,San Francisco,2024-10-20,13.7,82,Partly cloudy,12.6,0.0,10.0,2024-12-11 20:35:08,12.0,15.7,13.7,0.0
California,San Francisco,2024-10-21,11.9,91,Mist,15.1,0.0,10.0,2024-12-11 20:35:09,10.0,13.9,11.9,0.0
California,San Francisco,2024-10-22,12.2,95,Fog,12.2,0.0,10.0,2024-12-11 20:35:09,10.8,13.2,12.2,0.0
California,San Francisco,2024-10-23,12.3,90,Fog,11.9,0.0,10.0,2024-12-11 20:35:09,10.3,14.6,12.3,0.0
California,San Francisco,2024-10-24,16.4,68,Sunny,12.6,0.0,10.0,2024-12-11 20:35:09,13.1,20.7,16.4,0.0
California,San Francisco,2024-10-25,16.8,49,Overcast,10.1,0.0,10.0,2024-12-11 20:35:10,14.6,20.2,16.8,0.0
California,San Francisco,2024-10-26,16.3,57,Cloudy,10.8,0.0,10.0,2024-12-11 20:35:10,13.2,20.2,16.3,0.0
California,San Francisco,2024-10-27,16.0,89,Patchy rain possible,18.7,0.07,8.0,2024-12-11 20:35:10,14.0,18.2,16.0,0.07
California,San Francisco,2024-10-28,12.2,88,Mist,25.6,0.0,10.0,2024-12-11 20:35:10,10.9,13.6,12.2,0.0
California,San Francisco,2024-10-29,12.4,78,Sunny,14.0,0.0,10.0,2024-12-11 20:35:10,9.9,15.3,12.4,0.0
California,San Francisco,2024-10-30,11.3,93,Mist,15.8,0.0,9.7,2024-12-11 20:35:11,10.0,12.9,11.3,0.0
California,San Francisco,2024-10-31,13.9,79,Patchy rain possible,27.7,2.09,9.0,2024-12-11 20:35:11,12.1,15.9,13.9,2.09
California,San Francisco,2024-11-01,13.9,73,Patchy rain possible,25.9,2.46,10.0,2024-12-11 20:35:11,12.0,15.8,13.9,2.46
California,San Francisco,2024-11-02,13.0,68,Sunny,13.3,0.0,10.0,2024-12-11 20:35:11,11.0,15.6,13.0,0.0
California,San Francisco,2024-11-03,14.4,65,Sunny,24.5,0.0,10.0,2024-12-11 20:35:12,10.4,18.9,14.4,0.0
California,San Francisco,2024-11-04,14.6,57,Sunny,13.7,0.0,10.0,2024-12-11 20:35:12,11.9,17.8,14.6,0.0
California,San Francisco,2024-11-05,14.9,66,Cloudy,13.0,0.0,10.0,2024-12-11 20:35:12,12.2,18.1,14.9,0.0
California,San Francisco,2024-11-06,14.9,40,Sunny,28.8,0.0,10.0,2024-12-11 20:35:12,12.1,18.2,14.9,0.0
California,San Francisco,2024-11-07,13.5,37,Sunny,9.0,0.0,10.0,2024-12-11 20:35:12,9.1,18.0,13.5,0.0
California,San Francisco,2024-11-08,14.4,44,Sunny,10.8,0.0,10.0,2024-12-11 20:35:13,12.1,17.8,14.4,0.0
California,San Francisco,2024-11-09,9.7,93,Mist,10.1,0.0,10.0,2024-12-11 20:35:13,7.6,11.7,9.7,0.0
California,San Francisco,2024-11-10,11.7,95,Fog,12.6,0.0,10.0,2024-12-11 20:35:13,10.7,12.8,11.7,0.0
California,San Francisco,2024-11-11,12.6,91,Heavy rain at times,25.2,5.89,9.4,2024-12-11 20:35:13,11.7,14.2,12.6,5.89
California,San Francisco,2024-11-12,11.9,86,Cloudy,16.2,0.0,10.0,2024-12-11 20:35:14,10.7,13.5,11.9,0.0
California,San Francisco,2024-11-13,10.8,93,Moderate rain at times,25.6,8.52,9.0,2024-12-11 20:35:14,8.7,12.4,10.8,8.52
California,San Francisco,2024-11-14,12.4,90,Mist,15.8,0.0,10.0,2024-12-11 20:35:14,11.1,12.9,12.4,0.0
California,San Francisco,2024-11-15,10.6,78,Cloudy,21.2,0.0,10.0,2024-12-11 20:35:14,9.7,11.9,10.6,0.0
California,San Francisco,2024-11-16,10.8,55,Sunny,10.4,0.0,10.0,2024-12-11 20:35:15,8.3,13.7,10.8,0.0
California,San Francisco,2024-11-17,11.7,82,Overcast,10.4,0.0,10.0,2024-12-11 20:35:15,10.8,12.6,11.7,0.0
California,San Francisco,2024-11-18,11.6,70,Partly cloudy,26.6,0.0,9.7,2024-12-11 20:35:15,9.8,13.2,11.6,0.0
California,San Francisco,2024-11-19,10.4,54,Cloudy,13.7,0.0,10.0,2024-12-11 20:35:15,7.4,13.0,10.4,0.0
California,San Francisco,2024-11-20,11.8,78,Overcast,38.5,0.0,6.8,2024-12-11 20:35:15,10.8,13.0,11.8,0.0
California,San Francisco,2024-11-21,13.4,85,Overcast,28.1,40.49,8.5,2024-12-11 20:35:16,12.4,14.7,13.4,40.49
California,San Francisco,2024-11-22,13.5,94,Heavy rain at times,33.5,68.77,7.8,2024-12-11 20:35:16,12.9,14.0,13.5,68.77
California,San Francisco,2024-11-23,11.7,91,Mist,15.8,14.93,9.8,2024-12-11 20:35:16,10.9,12.8,11.7,14.93
California,San Francisco,2024-11-24,10.9,90,Mist,13.3,0.0,9.9,2024-12-11 20:35:16,9.7,12.5,10.9,0.0
California,San Francisco,2024-11-25,11.4,92,Moderate rain,22.7,19.18,7.0,2024-12-11 20:35:16,10.5,12.0,11.4,19.18
California,San Francisco,2024-11-26,11.4,92,Fog,10.8,0.0,7.3,2024-12-11 20:35:17,11.0,11.9,11.4,0.0
California,San Francisco,2024-11-27,10.5,70,Sunny,9.7,0.0,10.0,2024-12-11 20:35:17,7.6,14.4,10.5,0.0
California,San Francisco,2024-11-28,10.1,69,Cloudy,12.2,0.0,10.0,2024-12-11 20:35:17,7.4,12.6,10.1,0.0
California,San Francisco,2024-11-29,11.2,68,Sunny,12.2,0.0,10.0,2024-12-11 20:35:17,8.1,15.7,11.2,0.0
California,San Francisco,2024-11-30,11.6,70,Partly cloudy,11.9,0.0,10.0,2024-12-11 20:35:18,9.3,13.7,11.6,0.0
California,San Francisco,2024-12-01,13.4,63,Cloudy,12.6,0.0,10.0,2024-12-11 20:35:18,10.9,17.2,13.4,0.0
California,San Francisco,2024-12-02,10.3,90,Mist,7.6,0.0,10.0,2024-12-11 20:35:18,8.6,12.7,10.3,0.0
California,San Francisco,2024-12-03,8.7,95,Fog,8.3,0.0,10.0,2024-12-11 20:35:18,7.4,10.6,8.7,0.0
California,San Francisco,2024-12-04,9.3,94,Mist,9.4,0.0,10.0,2024-12-11 20:35:18,7.9,10.7,9.3,0.0
California,San Francisco,2024-12-05,8.8,97,Fog,11.2,0.0,10.0,2024-12-11 20:35:19,7.7,9.9,8.8,0.0
California,San Francisco,2024-12-06,9.3,97,Fog,7.9,0.0,10.0,2024-12-11 20:35:19,8.5,10.2,9.3,0.0
California,San Francisco,2024-12-07,9.7,97,Fog,9.4,0.0,10.0,2024-12-11 20:35:19,8.4,11.8,9.7,0.0
California,San Francisco,2024-12-08,9.9,95,Fog,7.6,0.0,10.0,2024-12-11 20:35:19,8.9,11.4,9.9,0.0
California,San Francisco,2024-12-09,9.9,66,Mist,14.0,0.0,10.0,2024-12-11 20:35:20,6.5,14.5,9.9,0.0
California,San Francisco,2024-12-10,9.8,52,Sunny,16.6,0.0,10.0,2024-12-11 20:35:20,6.2,13.5,9.8,0.0
California,San Francisco,2024-12-11,10.9,49,Overcast,10.8,0.0,10.0,2024-12-11 20:35:20,8.1,14.0,10.9,0.0
California,San Diego,2024-09-12,20.4,71,Partly cloudy,19.1,0.01,10.0,2024-12-11 20:35:20,18.9,22.3,20.4,0.01
California,San Diego,2024-09-13,20.0,68,Patchy rain possible,15.8,0.13,10.0,2024-12-11 20:35:20,18.8,21.7,20.0,0.13
California,San Diego,2024-09-14,20.3,71,Partly cloudy,13.0,0.0,10.0,2024-12-11 20:35:21,18.5,22.3,20.3,0.0
California,San Diego,2024-09-15,19.7,71,Cloudy,15.5,0.0,10.0,2024-12-11 20:35:21,18.6,21.0,19.7,0.0
California,San Diego,2024-09-16,19.0,65,Patchy rain possible,24.8,0.36,10.0,2024-12-11 20:35:21,17.9,20.3,19.0,0.36
California,San Diego,2024-09-17,18.1,76,Overcast,19.1,0.0,10.0,2024-12-11 20:35:21,16.9,19.7,18.1,0.0
California,San Diego,2024-09-18,18.1,74,Overcast,16.6,0.0,10.0,2024-12-11 20:35:21,16.5,20.6,18.1,0.0
California,San Diego,2024-09-19,18.4,79,Cloudy,19.4,0.0,10.0,2024-12-11 20:35:22,16.4,21.0,18.4,0.0
California,San Diego,2024-09-20,18.5,83,Overcast,18.4,0.0,10.0,2024-12-11 20:35:22,17.0,20.8,18.5,0.0
California,San Diego,2024-09-21,18.7,83,Overcast,16.2,0.0,10.0,2024-12-11 20:35:22,16.9,21.2,18.7,0.0
California,San Diego,2024-09-22,20.0,82,Cloudy,17.6,0.0,10.0,2024-12-11 20:35:22,17.5,23.8,20.0,0.0
California,San Diego,2024-09-23,20.2,83,Mist,17.6,0.0,10.0,2024-12-11 20:35:23,17.7,23.9,20.2,0.0
California,San Diego,2024-09-24,19.6,84,Mist,15.5,0.0,10.0,2024-12-11 20:35:23,17.2,22.9,19.6,0.0
California,San Diego,2024-09-25,19.5,83,Mist,19.8,0.0,10.0,2024-12-11 20:35:23,17.2,23.2,19.5,0.0
California,San Diego,2024-09-26,18.1,87,Mist,16.9,0.0,10.0,2024-12-11 20:35:23,16.3,20.7,18.1,0.0
California,San Diego,2024-09-27,18.1,84,Mist,15.5,0.0,10.0,2024-12-11 20:35:23,15.8,21.1,18.1,0.0
California,San Diego,2024-09-28,18.7,81,Cloudy,14.4,0.0,10.0,2024-12-11 20:35:24,16.3,22.2,18.7,0.0
California,San Diego,2024-09-29,18.9,78,Cloudy,16.2,0.0,10.0,2024-12-11 20:35:24,15.9,23.1,18.9,0.0
California,San Diego,2024-09-30,18.4,79,Cloudy,11.5,0.0,10.0,2024-12-11 20:35:24,15.0,22.5,18.4,0.0
California,San Diego,2024-10-01,19.6,76,Partly cloudy,13.3,0.0,10.0,2024-12-11 20:35:24,16.5,23.3,19.6,0.0
California,San Diego,2024-10-02,19.4,79,Partly cloudy,13.0,0.0,10.0,2024-12-11 20:35:25,16.5,23.2,19.4,0.0
California,San Diego,2024-10-03,20.4,76,Cloudy,11.5,0.0,10.0,2024-12-11 20:35:25,17.0,23.3,20.4,0.0
California,San Diego,2024-10-04,19.5,82,Cloudy,13.7,0.0,10.0,2024-12-11 20:35:25,17.0,22.8,19.5,0.0
California,San Diego,2024-10-05,20.3,76,Partly cloudy,11.2,0.0,10.0,2024-12-11 20:35:25,17.5,24.2,20.3,0.0
California,San Diego,2024-10-06,20.8,73,Partly cloudy,15.1,0.0,10.0,2024-12-11 20:35:25,17.6,25.1,20.8,0.0
California,San Diego,2024-10-07,21.4,69,Partly cloudy,14.4,0.0,10.0,2024-12-11 20:35:26,17.5,26.3,21.4,0.0
California,San Diego,2024-10-08,20.1,74,Partly cloudy,15.1,0.0,10.0,2024-12-11 20:35:26,17.1,24.2,20.1,0.0
California,San Diego,2024-10-09,19.8,74,Partly cloudy,14.8,0.0,10.0,2024-12-11 20:35:26,17.3,23.3,19.8,0.0
California,San Diego,2024-10-10,19.6,73,Partly cloudy,13.3,0.0,10.0,2024-12-11 20:35:26,16.4,24.2,19.6,0.0
California,San Diego,2024-10-11,19.5,68,Partly cloudy,13.7,0.0,10.0,2024-12-11 20:35:26,16.3,23.8,19.5,0.0
California,San Diego,2024-10-12,18.5,75,Partly cloudy,14.8,0.0,10.0,2024-12-11 20:35:27,15.9,22.3,18.5,0.0
California,San Diego,2024-10-13,17.3,82,Cloudy,13.3,0.0,10.0,2024-12-11 20:35:27,14.7,20.4,17.3,0.0
California,San Diego,2024-10-14,17.0,86,Overcast,13.3,0.0,10.0,2024-12-11 20:35:27,16.0,18.5,17.0,0.0
California,San Diego,2024-10-15,17.2,84,Overcast,11.9,0.0,10.0,2024-12-11 20:35:27,16.1,18.8,17.2,0.0
California,San Diego,2024-10-16,18.2,85,Overcast,13.0,0.0,10.0,2024-12-11 20:35:27,17.2,19.3,18.2,0.0
California,San Diego,2024-10-17,17.9,86,Overcast,18.4,0.02,10.0,2024-12-11 20:35:28,16.6,19.1,17.9,0.02
California,San Diego,2024-10-18,16.5,78,Overcast,19.1,0.0,10.0,2024-12-11 20:35:28,14.3,18.6,16.5,0.0
California,San Diego,2024-10-19,18.0,50,Sunny,13.0,0.0,10.0,2024-12-11 20:35:28,13.4,23.0,18.0,0.0
California,San Diego,2024-10-20,19.6,50,Partly cloudy,16.6,0.0,10.0,2024-12-11 20:35:28,14.6,27.2,19.6,0.0
California,San Diego,2024-10-21,18.8,53,Partly cloudy,14.8,0.0,10.0,2024-12-11 20:35:29,15.2,23.4,18.8,0.0
California,San Diego,2024-10-22,20.1,59,Partly cloudy,13.0,0.0,10.0,2024-12-11 20:35:29,16.9,24.5,20.1,0.0
California,San Diego,2024-10-23,18.4,70,Partly cloudy,14.0,0.0,10.0,2024-12-11 20:35:29,15.3,22.4,18.4,0.0
California,San Diego,2024-10-24,17.7,70,Cloudy,10.4,0.0,10.0,2024-12-11 20:35:29,15.2,21.8,17.7,0.0
California,San Diego,2024-10-25,18.1,67,Partly cloudy,10.4,0.0,10.0,2024-12-11 20:35:29,13.6,22.3,18.1,0.0
California,San Diego,2024-10-26,21.0,55,Sunny,12.6,0.0,10.0,2024-12-11 20:35:30,19.0,23.6,21.0,0.0
California,San Diego,2024-10-27,20.5,60,Overcast,11.2,0.0,10.0,2024-12-11 20:35:30,19.1,22.2,20.5,0.0
California,San Diego,2024-10-28,17.0,85,Mist,27.7,0.0,10.0,2024-12-11 20:35:30,15.7,18.6,17.0,0.0
California,San Diego,2024-10-29,16.0,75,Overcast,27.0,0.0,10.0,2024-12-11 20:35:30,15.1,17.1,16.0,0.0
California,San Diego,2024-10-30,15.9,67,Sunny,15.1,0.0,10.0,2024-12-11 20:35:31,11.7,21.1,15.9,0.0
California,San Diego,2024-10-31,16.1,67,Cloudy,16.9,0.0,10.0,2024-12-11 20:35:31,12.9,19.4,16.1,0.0
California,San Diego,2024-11-01,16.9,66,Cloudy,14.8,0.11,10.0,2024-12-11 20:35:31,16.0,18.1,16.9,0.11
California,San Diego,2024-11-02,17.0,67,Patchy rain possible,10.8,0.58,10.0,2024-12-11 20:35:31,16.1,18.0,17.0,0.58
California,San Diego,2024-11-03,15.2,81,Overcast,15.1,0.0,10.0,2024-12-11 20:35:31,13.8,16.8,15.2,0.0
California,San Diego,2024-11-04,16.0,48,Sunny,12.2,0.0,10.0,2024-12-11 20:35:32,10.1,22.1,16.0,0.0
California,San Diego,2024-11-05,15.7,49,Partly cloudy,13.7,0.0,10.0,2024-12-11 20:35:32,11.3,20.7,15.7,0.0
California,San Diego,2024-11-06,17.4,40,Partly cloudy,14.8,0.0,10.0,2024-12-11 20:35:32,11.9,24.3,17.4,0.0
California,San Diego,2024-11-07,16.9,20,Sunny,11.2,0.0,10.0,2024-12-11 20:35:32,12.0,20.8,16.9,0.0
California,San Diego,2024-11-08,18.0,23,Sunny,15.5,0.0,10.0,2024-12-11 20:35:32,15.5,20.8,18.0,0.0
California,San Diego,2024-11-09,15.6,46,Partly cloudy,12.2,0.0,10.0,2024-12-11 20:35:33,12.4,19.7,15.6,0.0
California,San Diego,2024-11-10,14.1,74,Partly cloudy,13.7,0.0,10.0,2024-12-11 20:35:33,11.5,17.4,14.1,0.0
California,San Diego,2024-11-11,13.6,78,Cloudy,16.6,0.0,10.0,2024-12-11 20:35:33,11.2,16.5,13.6,0.0
California,San Diego,2024-11-12,15.5,70,Overcast,17.3,0.0,9.7,2024-12-11 20:35:33,12.8,19.7,15.5,0.0
California,San Diego,2024-11-13,15.5,38,Sunny,13.0,0.0,10.0,2024-12-11 20:35:33,8.8,21.4,15.5,0.0
